,0.959,0.917,0.876,0.834,0.793,0.750,0.710,0.667,0.627,0.584,0.543,0.500,0.460,0.417,0.376,0.334,0.292,0.251,0.207,0.167,0.120,0.084,0.013,0.001,sum
0.959,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
0.917,-0.004,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
0.876,-0.004,0.012,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
0.834,-0.004,0.012,-0.007,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
0.793,-0.004,0.012,-0.007,0.023,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036
0.750,-0.004,0.012,-0.007,0.023,-0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052
0.710,-0.004,0.012,-0.007,0.023,-0.011,0.039,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072
0.667,-0.004,0.012,-0.007,0.022,-0.011,0.039,-0.016,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099
0.627,-0.004,0.012,-0.007,0.022,-0.011,0.039,-0.016,0.064,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131
0.584,-0.004,0.012,-0.007,0.022,-0.011,0.039,-0.016,0.063,-0.022,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172
0.543,-0.004,0.012,-0.007,0.022,-0.011,0.038,-0.016,0.063,-0.022,0.095,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218
0.500,-0.004,0.011,-0.007,0.022,-0.011,0.038,-0.016,0.062,-0.022,0.094,-0.029,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274
0.460,-0.004,0.011,-0.006,0.021,-0.01,0.037,-0.016,0.06,-0.021,0.092,-0.028,0.133,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335
0.417,-0.004,0.011,-0.006,0.021,-0.01,0.036,-0.015,0.059,-0.021,0.089,-0.027,0.129,-0.035,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406
0.376,-0.003,0.01,-0.006,0.02,-0.01,0.035,-0.014,0.056,-0.02,0.085,-0.026,0.123,-0.034,0.174,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
0.334,-0.003,0.01,-0.006,0.019,-0.009,0.033,-0.014,0.053,-0.019,0.081,-0.025,0.116,-0.032,0.164,-0.044,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559
0.292,-0.003,0.009,-0.005,0.017,-0.008,0.03,-0.013,0.049,-0.017,0.075,-0.023,0.108,-0.03,0.152,-0.041,0.218,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
0.251,-0.003,0.008,-0.005,0.016,-0.008,0.027,-0.011,0.044,-0.016,0.068,-0.021,0.098,-0.027,0.137,-0.037,0.197,-0.059,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.718
0.207,-0.002,0.007,-0.004,0.014,-0.007,0.024,-0.01,0.039,-0.014,0.059,-0.018,0.085,-0.023,0.119,-0.032,0.171,-0.051,0.267,0.174,0.0,0.0,0.0,0.0,0.0,0.796
0.167,-0.002,0.006,-0.003,0.011,-0.006,0.02,-0.008,0.033,-0.012,0.049,-0.015,0.071,-0.02,0.101,-0.027,0.144,-0.043,0.225,-0.093,0.427,0.0,0.0,0.0,0.0,0.859
0.120,-0.001,0.005,-0.003,0.009,-0.004,0.015,-0.006,0.024,-0.009,0.037,-0.011,0.054,-0.015,0.075,-0.02,0.108,-0.032,0.169,-0.069,0.32,0.278,0.0,0.0,0.0,0.923
0.084,-0.001,0.003,-0.002,0.006,-0.003,0.011,-0.005,0.018,-0.006,0.027,-0.008,0.039,-0.011,0.055,-0.015,0.079,-0.023,0.123,-0.05,0.232,-0.212,0.703,0.0,0.0,0.959
0.013,-0.0,0.001,-0.0,0.001,-0.001,0.002,-0.001,0.004,-0.001,0.005,-0.002,0.008,-0.002,0.011,-0.003,0.016,-0.005,0.024,-0.01,0.046,-0.042,0.14,0.808,0.0,0.998
0.001,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001,-0.0,0.001,-0.0,0.001,-0.0,0.002,-0.001,0.003,-0.001,0.005,-0.002,0.009,-0.008,0.027,-4.075,5.038,1.0
