,0.960,0.919,0.875,0.836,0.794,0.750,0.711,0.669,0.625,0.586,0.544,0.500,0.460,0.419,0.376,0.333,0.291,0.251,0.203,0.161,0.126,0.035,0.007,0.001,sum
0.960,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
0.919,-0.002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
0.875,0.009,-0.014,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015
0.836,0.009,-0.014,0.019,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
0.794,0.009,-0.014,0.019,-0.005,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035
0.750,0.009,-0.014,0.019,0.02,-0.028,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052
0.711,0.009,-0.013,0.019,0.02,-0.028,0.046,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072
0.669,0.009,-0.013,0.019,0.02,-0.028,0.046,-0.01,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
0.625,0.009,-0.013,0.019,0.019,-0.028,0.046,0.037,-0.049,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132
0.586,0.009,-0.013,0.019,0.019,-0.028,0.045,0.037,-0.049,0.092,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0.544,0.009,-0.013,0.019,0.019,-0.028,0.045,0.037,-0.048,0.091,-0.015,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216
0.500,0.008,-0.013,0.019,0.019,-0.027,0.044,0.036,-0.047,0.089,0.061,-0.072,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274
0.460,0.008,-0.013,0.018,0.018,-0.027,0.043,0.035,-0.046,0.088,0.059,-0.07,0.154,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334
0.419,0.008,-0.012,0.018,0.018,-0.026,0.042,0.034,-0.045,0.085,0.058,-0.068,0.15,-0.022,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404
0.376,0.008,-0.012,0.017,0.017,-0.025,0.04,0.033,-0.043,0.081,0.055,-0.065,0.143,0.089,-0.096,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481
0.333,0.007,-0.011,0.016,0.016,-0.023,0.038,0.031,-0.041,0.077,0.052,-0.062,0.135,0.084,-0.09,0.224,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561
0.291,0.007,-0.01,0.015,0.015,-0.022,0.035,0.029,-0.038,0.071,0.048,-0.057,0.125,0.078,-0.084,0.208,-0.033,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641
0.251,0.006,-0.009,0.013,0.014,-0.02,0.032,0.026,-0.034,0.064,0.044,-0.052,0.113,0.07,-0.076,0.188,0.128,-0.135,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.718
0.203,0.005,-0.008,0.011,0.012,-0.017,0.027,0.022,-0.029,0.055,0.037,-0.044,0.097,0.06,-0.065,0.161,0.11,-0.116,0.295,0.188,0.0,0.0,0.0,0.0,0.0,0.802
0.161,0.004,-0.007,0.01,0.01,-0.014,0.023,0.018,-0.024,0.046,0.031,-0.037,0.08,0.05,-0.054,0.133,0.091,-0.096,0.244,-0.068,0.428,0.0,0.0,0.0,0.0,0.868
0.126,0.003,-0.005,0.008,0.008,-0.011,0.018,0.015,-0.02,0.037,0.025,-0.03,0.065,0.04,-0.043,0.108,0.073,-0.078,0.197,0.22,-0.275,0.56,0.0,0.0,0.0,0.916
0.035,0.001,-0.002,0.002,0.002,-0.004,0.006,0.005,-0.006,0.012,0.008,-0.009,0.02,0.013,-0.014,0.034,0.023,-0.024,0.062,0.069,-0.086,0.175,0.705,0.0,0.0,0.991
0.007,0.0,-0.0,0.001,0.001,-0.001,0.002,0.001,-0.002,0.003,0.002,-0.003,0.006,0.004,-0.004,0.01,0.007,-0.007,0.018,0.02,-0.025,0.051,-1.056,1.971,0.0,0.999
0.001,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.001,0.001,0.001,-0.001,0.002,0.001,-0.001,0.003,0.002,-0.002,0.005,0.006,-0.007,0.015,5.113,-8.392,4.255,1.0
