,1.000,0.960,0.920,0.880,0.840,0.800,0.760,0.720,0.680,0.640,0.600,0.560,0.520,0.480,0.440,0.400,0.360,0.320,0.280,0.240,0.200,0.160,0.120,0.080,sum
0.960,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
0.920,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
0.880,0.003,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012
0.840,0.003,0.004,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
0.800,0.003,0.004,0.005,0.007,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028
0.760,0.003,0.004,0.005,0.007,0.01,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041
0.720,0.003,0.004,0.005,0.007,0.01,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058
0.680,0.003,0.004,0.005,0.007,0.01,0.013,0.017,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079
0.640,0.003,0.004,0.005,0.007,0.01,0.013,0.017,0.021,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105
0.600,0.003,0.004,0.005,0.007,0.01,0.013,0.016,0.021,0.027,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138
0.560,0.003,0.004,0.005,0.007,0.009,0.013,0.016,0.021,0.026,0.033,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177
0.520,0.003,0.004,0.005,0.007,0.009,0.012,0.016,0.021,0.026,0.032,0.04,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223
0.480,0.003,0.004,0.005,0.007,0.009,0.012,0.016,0.02,0.026,0.032,0.039,0.047,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277
0.440,0.002,0.004,0.005,0.007,0.009,0.012,0.016,0.02,0.025,0.031,0.038,0.046,0.056,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337
0.400,0.002,0.003,0.005,0.007,0.009,0.012,0.015,0.019,0.024,0.03,0.037,0.045,0.054,0.064,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404
0.360,0.002,0.003,0.005,0.006,0.008,0.011,0.015,0.019,0.024,0.029,0.036,0.043,0.052,0.062,0.074,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477
0.320,0.002,0.003,0.004,0.006,0.008,0.011,0.014,0.018,0.022,0.028,0.034,0.041,0.049,0.059,0.07,0.084,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554
0.280,0.002,0.003,0.004,0.006,0.007,0.01,0.013,0.016,0.021,0.026,0.031,0.038,0.046,0.055,0.065,0.078,0.095,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.633
0.240,0.002,0.003,0.004,0.005,0.007,0.009,0.012,0.015,0.019,0.023,0.029,0.035,0.042,0.05,0.059,0.071,0.086,0.107,0.137,0.0,0.0,0.0,0.0,0.0,0.712
0.200,0.002,0.002,0.003,0.004,0.006,0.008,0.01,0.013,0.017,0.021,0.025,0.03,0.037,0.044,0.052,0.063,0.076,0.094,0.12,0.161,0.0,0.0,0.0,0.0,0.788
0.160,0.001,0.002,0.003,0.004,0.005,0.007,0.009,0.011,0.014,0.017,0.021,0.026,0.031,0.037,0.044,0.053,0.064,0.079,0.101,0.136,0.194,0.0,0.0,0.0,0.858
0.120,0.001,0.002,0.002,0.003,0.004,0.005,0.007,0.009,0.011,0.014,0.017,0.02,0.024,0.029,0.035,0.042,0.05,0.063,0.08,0.107,0.153,0.242,0.0,0.0,0.918
0.080,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.006,0.008,0.01,0.012,0.014,0.017,0.02,0.024,0.029,0.036,0.044,0.056,0.075,0.108,0.17,0.32,0.0,0.967
0.040,0.0,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.008,0.009,0.011,0.013,0.016,0.019,0.024,0.031,0.041,0.059,0.093,0.174,0.472,0.998
