,1.000,0.924,0.923,0.847,0.846,0.770,0.769,0.693,0.692,0.616,0.615,0.539,0.538,0.462,0.462,0.385,0.385,0.308,0.308,0.231,0.231,0.154,0.154,0.077,sum
0.924,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
0.923,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
0.847,0.003,0.002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015
0.846,0.003,0.002,0.005,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
0.770,0.003,0.002,0.005,0.004,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032
0.769,0.003,0.002,0.005,0.004,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031
0.693,0.003,0.002,0.005,0.004,0.009,0.008,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061
0.692,0.003,0.002,0.005,0.004,0.009,0.008,0.015,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
0.616,0.003,0.002,0.005,0.004,0.009,0.008,0.015,0.014,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107
0.615,0.002,0.002,0.005,0.004,0.009,0.008,0.015,0.014,0.024,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105
0.539,0.002,0.002,0.005,0.004,0.009,0.008,0.015,0.013,0.023,0.021,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
0.538,0.002,0.002,0.005,0.004,0.009,0.008,0.015,0.013,0.023,0.021,0.035,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0.462,0.002,0.002,0.005,0.004,0.008,0.008,0.014,0.013,0.023,0.021,0.034,0.032,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267
0.462,0.002,0.002,0.005,0.004,0.008,0.008,0.014,0.013,0.022,0.021,0.034,0.031,0.048,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259
0.385,0.002,0.002,0.004,0.004,0.008,0.007,0.013,0.012,0.021,0.02,0.032,0.03,0.046,0.044,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383
0.385,0.002,0.002,0.004,0.004,0.008,0.007,0.013,0.012,0.021,0.019,0.032,0.029,0.045,0.043,0.063,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
0.308,0.002,0.002,0.004,0.004,0.007,0.007,0.012,0.011,0.019,0.018,0.029,0.027,0.041,0.04,0.057,0.059,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518
0.308,0.002,0.002,0.004,0.004,0.007,0.006,0.012,0.011,0.019,0.017,0.028,0.026,0.04,0.039,0.056,0.058,0.077,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.497
0.231,0.002,0.002,0.003,0.003,0.006,0.005,0.01,0.009,0.016,0.015,0.024,0.022,0.034,0.033,0.048,0.049,0.066,0.077,0.237,0.0,0.0,0.0,0.0,0.0,0.661
0.231,0.002,0.002,0.003,0.003,0.006,0.005,0.01,0.009,0.015,0.014,0.023,0.021,0.033,0.032,0.046,0.048,0.063,0.074,0.089,0.131,0.0,0.0,0.0,0.0,0.629
0.154,0.001,0.001,0.002,0.002,0.004,0.004,0.007,0.007,0.012,0.011,0.018,0.016,0.025,0.024,0.035,0.036,0.048,0.056,0.068,0.099,0.322,0.0,0.0,0.0,0.797
0.154,0.001,0.001,0.002,0.002,0.004,0.004,0.007,0.006,0.011,0.01,0.017,0.015,0.024,0.023,0.033,0.034,0.045,0.053,0.064,0.094,0.092,0.208,0.0,0.0,0.751
0.077,0.001,0.001,0.001,0.001,0.002,0.002,0.004,0.004,0.006,0.006,0.01,0.009,0.014,0.013,0.019,0.02,0.026,0.031,0.037,0.054,0.053,0.119,0.483,0.0,0.914
0.077,0.001,0.001,0.001,0.001,0.002,0.002,0.004,0.003,0.006,0.005,0.009,0.008,0.012,0.012,0.017,0.018,0.024,0.028,0.034,0.049,0.049,0.109,0.021,0.43,0.846
